timestep kinetic_energy potential_energy total_energy
24210 231.01466997413323 -453.9263623368751 -222.9116923627419
24220 249.09083565340393 -472.64821490618044 -223.5573792527765
24230 232.2908349824453 -455.1782210899881 -222.8873861075428
24240 269.4289750755754 -492.7707570503268 -223.34178197475137
24250 254.10790098001047 -477.1142446288158 -223.00634364880534
24260 232.32784421562422 -456.37993647669686 -224.05209226107263
24270 244.11115280742214 -468.6192461179379 -224.50809331051576
24280 239.32655102148914 -462.95068910883685 -223.62413808734772
24290 238.54814275447524 -462.09830950687876 -223.55016675240353
24300 251.6319544674257 -475.4305904504113 -223.7986359829856
24310 249.70784822844126 -472.427955885336 -222.72010765689475
24320 235.50080361449608 -458.616533788883 -223.1157301743869
24330 244.31983406580974 -467.03834062552 -222.71850655971025
24340 269.59524619426793 -493.0640849216735 -223.46883872740557
24350 255.03801444791884 -478.7253375251838 -223.68732307726498
24360 248.80450673119705 -474.0696295778043 -225.26512284660723
24370 242.81597222150307 -466.7975839420353 -223.98161172053224
24380 242.7651768510563 -467.3584895840902 -224.59331273303388
24390 246.95525721364703 -471.30531717342467 -224.35005995977764
24400 237.3055380768768 -461.27159853492213 -223.96606045804535
24410 247.77057244721888 -470.56158141124536 -222.79100896402647
24420 237.73133617964666 -461.3422468681519 -223.61091068850524
24430 254.56225549192533 -477.65832504682027 -223.09606955489494
24440 258.58675121482327 -481.8537231807731 -223.26697196594984
24450 251.49322352399216 -475.416567454216 -223.92334393022387
24460 252.70391397466327 -475.60022527297826 -222.896311298315
24470 251.7785650124046 -475.26427207816664 -223.48570706576203
24480 240.31136557771242 -463.13422717088037 -222.82286159316794
24490 216.86179914361247 -440.2698495155942 -223.40805037198174
24500 250.3690918850481 -472.9899827904922 -222.6208909054441
24510 259.246699019709 -481.1901881319485 -221.9434891122395
24520 257.7834050667086 -479.95163682937084 -222.16823176266223
24530 244.28550299951027 -467.08778810815346 -222.8022851086432
24540 264.73517678745714 -486.92514326421036 -222.18996647675323
24550 268.0598281766879 -490.96518845469205 -222.90536027800414
24560 243.6119900287847 -466.5989230094481 -222.98693298066337
24570 242.01104694432158 -465.3482846913887 -223.33723774706712
24580 246.51661049818765 -469.62541395898944 -223.1088034608018
24590 237.76819970248252 -461.4354196599049 -223.66721995742236
24600 260.80676878351 -484.77436328974886 -223.96759450623887
24610 247.92236051852169 -470.93255178393497 -223.01019126541328
24620 255.7781746289528 -479.62327882540404 -223.84510419645125
24630 249.3794502943703 -473.3271799377705 -223.9477296434002
24640 229.12243009967352 -452.9331540154265 -223.810723915753
24650 243.75429881895826 -467.9627488993433 -224.20845008038503
24660 262.1670475733368 -485.897781334497 -223.7307337611602
24670 279.2490529527166 -502.30100075666087 -223.05194780394424
24680 258.52762997327824 -481.32586716245044 -222.7982371891722
24690 272.8253597606548 -494.8877661400217 -222.0624063793669
24700 240.27243272688918 -462.66676490798204 -222.39433218109286
24710 244.81550903018692 -468.0347892267798 -223.2192801965929
24720 243.56187845063107 -466.8934125783142 -223.33153412768314
24730 258.47464052165077 -482.25144545071447 -223.7768049290637
24740 254.352116058235 -477.6453315988231 -223.29321554058808
24750 230.83561576143688 -453.7883304781325 -222.9527147166956
24760 235.29609919102842 -457.1068444002341 -221.81074520920566
24770 266.2451877742713 -488.5663946447076 -222.3212068704363
24780 254.03620376740332 -476.2567575573753 -222.22055378997197
24790 250.55538217562116 -471.7321736905784 -221.17679151495724
24800 241.42087377177967 -462.454675397735 -221.03380162595533
24810 261.9754991216768 -484.4450911547026 -222.46959203302578
24820 251.11646904589858 -472.4766514948018 -221.3601824489032
24830 239.83346963466187 -463.2687307283222 -223.43526109366036
24840 241.04745230002135 -464.1340868145218 -223.08663451450047
24850 238.76074609872262 -461.26355888314305 -222.50281278442043
24860 267.8651411287163 -490.6346391593234 -222.7694980306071
24870 277.8818353612196 -502.04251335858595 -224.16067799736635
24880 241.29682552210284 -464.3042956734447 -223.00747015134186
24890 231.44437235887096 -455.3586844339383 -223.91431207506736
24900 254.3963637348435 -477.82078976554146 -223.42442603069796
24910 263.7261392751309 -486.2410587584023 -222.5149194832714
24920 263.8373161851585 -486.7443229760617 -222.9070067909032
24930 247.66279395603613 -469.746640746631 -222.08384679059486
24940 241.10517147812868 -464.7327510365938 -223.62757955846513
24950 226.88643104794778 -449.89041155487354 -223.00398050692576
24960 254.66814147435943 -478.7530077298838 -224.08486625552436
24970 253.38805285110362 -476.9914145076788 -223.6033616565752
24980 263.0895258578919 -486.82396357446424 -223.73443771657236
24990 248.44453493798736 -471.6966975282382 -223.25216259025083
25000 259.3210569085641 -482.38766610449517 -223.06660919593105
25010 272.3624332972423 -496.0304599930097 -223.66802669576737
25020 252.70098024228972 -476.7536341362017 -224.05265389391198
25030 235.17406363908674 -459.52454349222074 -224.350479853134
25040 235.86976404653586 -459.1399798615793 -223.27021581504346
25050 245.97852872744525 -469.085866991687 -223.10733826424175
25060 276.4776882026829 -498.93915300075696 -222.46146479807408
25070 231.1796991883994 -453.34070998461004 -222.16101079621063
25080 221.27558083723045 -443.60193524076203 -222.32635440353158
25090 261.5797230563807 -483.81718959953133 -222.23746654315062
25100 259.68494148922235 -482.6321949595362 -222.94725347031385
25110 255.9293859794497 -478.7109286415416 -222.7815426620919
25120 240.87781808869497 -463.04927852706413 -222.17146043836917
25130 239.93341498821175 -461.6093826948532 -221.67596770664144
25140 249.27183426526378 -471.0139324592986 -221.7420981940348
25150 255.1660890783206 -477.074248818654 -221.9081597403334
25160 239.11696346744458 -461.0905211640421 -221.97355769659754
25170 260.63627857586334 -481.78599641750486 -221.14971784164152
25180 244.69460998474355 -465.9759770916441 -221.28136710690055
25190 245.27003591898452 -467.42573124938104 -222.15569533039653
25200 258.3233016475594 -479.74082920127694 -221.41752755371755
25210 240.22607648198908 -462.52502901451015 -222.29895253252107
25220 240.31593182867442 -463.7535445531044 -223.43761272442998
25230 247.6136449383971 -470.3293339522737 -222.7156890138766
25240 229.49259663870225 -452.11315242136874 -222.6205557826665
25250 241.7468264337943 -466.4482231062824 -224.7013966724881
25260 252.79003388766938 -476.13739168566195 -223.34735779799257
25270 251.59756239439807 -474.4465067895931 -222.84894439519505
25280 239.70023500590776 -463.1638474996035 -223.46361249369573
25290 236.37147771508515 -460.18344320451774 -223.8119654894326
25300 250.57227212550825 -474.97876099272287 -224.40648886721462
25310 246.00818651823838 -470.76587965744307 -224.7576931392047
25320 237.27541654806583 -460.29214576318293 -223.0167292151171
25330 261.10083464995984 -483.72644998110593 -222.6256153311461
25340 240.0960761674645 -462.55428091043973 -222.45820474297523
25350 247.3590102210537 -470.133596111869 -222.7745858908153
25360 266.3801821113994 -489.16427637163895 -222.78409426023956
25370 263.87471889825315 -486.6109978219238 -222.73627892367062
25380 226.17422036435167 -450.5754496221729 -224.40122925782126
25390 228.7091549654668 -453.7085989451643 -224.99944397969747
25400 241.5759525489386 -464.55993901321335 -222.98398646427475
25410 248.7892457027832 -472.1648643029616 -223.37561860017837
25420 249.09391024482875 -471.49774135227557 -222.40383110744682
25430 244.98594435192294 -466.5815290463171 -221.59558469439415
25440 238.3694231163217 -461.19776217032586 -222.82833905400415
25450 238.98715275818134 -461.65766038748205 -222.67050762930072
25460 233.21064261417627 -455.9517170465959 -222.74107443241962
25470 251.15032786884285 -474.5436283837868 -223.39330051494397
25480 260.8071046605287 -482.59356487692685 -221.78646021639815
25490 236.49802664348186 -459.60024875817754 -223.10222211469568
25500 269.475845283228 -492.21502108650606 -222.73917580327804
25510 248.1931844262793 -471.2193523857756 -223.02616795949632
25520 268.3596575215737 -490.5155186660403 -222.1558611444666
25530 265.4005302364394 -487.8821538299275 -222.4816235934881
25540 254.6389921909875 -478.06433540035266 -223.42534320936517
25550 260.1322025827535 -482.70960094212484 -222.57739835937133
25560 241.10684590239742 -463.13324980400927 -222.02640390161184
25570 242.74742465296578 -466.0186993985118 -223.271274745546
25580 232.08840364633852 -455.4530530930462 -223.3646494467077
25590 233.9853303948285 -457.29379613283413 -223.30846573800562
25600 254.2706984747221 -476.90517350902314 -222.63447503430103
25610 253.37244349926422 -476.66952826244597 -223.29708476318174
25620 233.94235150027038 -456.9106092967016 -222.9682577964312
25630 265.69295892215683 -488.0638487536639 -222.37088983150704
25640 264.7546468918977 -488.4822110330354 -223.7275641411377
25650 241.73074575362259 -465.28380767260813 -223.55306191898555
25660 256.9241212492584 -480.6035834424954 -223.679462193237
25670 248.480923030881 -470.7833196327158 -222.3023966018348
25680 261.0914666702246 -483.2827464168057 -222.19127974658113
25690 235.94948150113132 -458.0058057603271 -222.0563242591958
25700 245.19461429343303 -467.81347529239406 -222.61886099896103
25710 245.33349531303818 -467.48668087130346 -222.15318555826528
25720 236.3882047715493 -459.00154074072793 -222.61333596917862
25730 255.01226909527117 -478.32114948836363 -223.30888039309247
25740 236.54726124752878 -459.9026030712837 -223.3553418237549
25750 246.44128822904938 -469.4395309886825 -222.99824275963314
25760 256.60439364952 -479.20233545904387 -222.5979418095239
25770 260.9548393413589 -483.0780715222306 -222.1232321808717
25780 265.7365297137529 -487.6870124401681 -221.9504827264152
25790 250.26806730530097 -471.7221869326872 -221.4541196273862
25800 252.4076764355981 -473.96921547303333 -221.56153903743524
25810 267.8728160331417 -490.0377205180742 -222.1649044849325
25820 246.09123625456016 -468.1339407929523 -222.04270453839212
25830 239.7283560471639 -461.65939538633745 -221.93103933917354
25840 228.20745453678506 -450.89587081820247 -222.6884162814174
25850 250.9645731103364 -473.7879937163289 -222.8234206059925
25860 263.83092766359897 -487.028644157771 -223.19771649417203
25870 259.2381407712171 -481.65676223174967 -222.41862146053256
25880 230.09959206749434 -453.2848512369684 -223.18525916947405
25890 254.34348743632842 -477.318612711575 -222.97512527524657
25900 245.86691365677618 -469.0647244922579 -223.1978108354817
25910 234.37136038236756 -456.93520286655735 -222.5638424841898
25920 251.714803106809 -475.08057447114425 -223.36577136433525
25930 247.27496843325474 -470.89970800038265 -223.6247395671279
25940 244.3550876772252 -468.07421620267036 -223.71912852544514
25950 244.74277704572185 -467.72828530842526 -222.9855082627034
25960 223.49909342077606 -445.8084154124078 -222.30932199163172
25970 230.48765011435682 -453.64836678628166 -223.16071667192483
25980 260.104991329676 -482.7788879428422 -222.67389661316616
25990 272.8514891375357 -494.049455463962 -221.1979663264263
26000 247.76906588342737 -468.15593412223654 -220.38686823880917
26010 255.88248162147903 -477.27906014103297 -221.39657851955394
26020 255.19253908308926 -477.91199048069757 -222.7194513976083
26030 254.12034951667272 -477.19415371271987 -223.07380419604715
26040 257.876170119672 -479.93690107198177 -222.06073095230977
26050 243.92168419901571 -466.07860268644345 -222.15691848742773
26060 262.2053947109523 -485.77176516754673 -223.56637045659443
26070 243.58101053715845 -466.71343498548686 -223.1324244483284
26080 242.6220861797617 -465.5018570134153 -222.8797708336536
26090 239.18031066006606 -461.1690182205436 -221.98870756047754
26100 254.45967426243894 -477.79518923845603 -223.3355149760171
26110 255.29497069570382 -478.8064667527436 -223.51149605703975
26120 245.08572508598735 -468.92921880294864 -223.8434937169613
26130 236.13549313647007 -459.46935134364315 -223.33385820717308
26140 261.04734947053487 -484.3308221025216 -223.28347263198674
26150 247.4189065313103 -471.49688332269494 -224.07797679138463
26160 249.23948412537933 -474.1055030502339 -224.86601892485456
26170 235.74605134296172 -460.40786279187114 -224.66181144890942
26180 249.88408492327028 -473.48165151560937 -223.5975665923391
26190 239.71682827369497 -463.3498009180554 -223.63297264436042
26200 257.4364555902317 -480.2891239366538 -222.85266834642215
26210 245.96391415066864 -469.16504938801626 -223.20113523734761
26220 262.67244587486124 -485.1357165597247 -222.46327068486346
26230 246.59510567519405 -469.5250072198663 -222.92990154467228
26240 242.68053126348934 -465.31024703090475 -222.6297157674154
26250 265.3689390622785 -488.16429168670874 -222.79535262443022
26260 248.70864771692533 -471.70795785952737 -222.99931014260204
26270 236.28231090112345 -459.70974612415364 -223.4274352230302
26280 263.02634439462093 -487.0123417485017 -223.98599735388075
26290 245.41431807980962 -468.70527410091694 -223.29095602110732
26300 221.76338053162314 -444.9389790300897 -223.17559849846654
26310 261.539871753521 -483.99480063450875 -222.45492888098772
26320 237.3591705132212 -460.5094230623205 -223.1502525490993
26330 215.18531049006407 -437.45394119473275 -222.26863070466868
26340 247.70192653027118 -470.2240609956612 -222.52213446539002
26350 254.69354499449187 -477.7535759702874 -223.0600309757955
26360 244.90945716099867 -468.1435053727744 -223.23404821177576
26370 248.35371042807355 -471.36232743595787 -223.0086170078843
26380 244.59016100842905 -468.54215728391466 -223.9519962754856
26390 247.99095895366347 -472.9381166502669 -224.94715769660345
26400 274.70960843267125 -498.57513735277377 -223.86552892010252
26410 260.4805796662911 -483.8282166691333 -223.34763700284225
26420 253.30425860757853 -475.37176192614737 -222.06750331856884
26430 240.28791794326648 -462.25708972615485 -221.96917178288837
26440 241.67622647897124 -463.9989279892027 -222.32270151023144
26450 259.06699290159247 -481.455152948377 -222.38816004678455
26460 245.88779368048804 -468.27485966011386 -222.38706597962582
26470 262.9058183462014 -485.63327338882124 -222.72745504261985
26480 241.62932377381557 -463.70500904698406 -222.0756852731685
26490 231.90082608415437 -454.447538952381 -222.54671286822665
26500 240.11955821517154 -462.6971487381823 -222.57759052301077
26510 256.8079827824524 -479.2059863006613 -222.3980035182089
26520 252.4733018176936 -474.3684334935744 -221.8951316758808
26530 256.03635415869815 -477.75825677935177 -221.72190262065362
26540 237.3128796607192 -458.57519632509957 -221.26231666438036
26550 247.08680675983945 -468.85635247434647 -221.76954571450702
26560 242.82911237418085 -465.31100186296476 -222.4818894887839
26570 235.88546530637768 -457.4634277553333 -221.57796244895565
26580 269.9836048237519 -491.3037733574683 -221.3201685337164
26590 240.48889358819883 -462.4423812947576 -221.95348770655875
26600 267.8521276290362 -489.83408493883354 -221.98195730979734
26610 230.3608753987211 -451.76969813126 -221.40882273253888
26620 262.2985844627471 -485.1758615484819 -222.87727708573482
26630 258.05651307503683 -480.40900544270687 -222.35249236767004
26640 230.4811647148781 -452.4444463581392 -221.9632816432611
26650 252.72521292194625 -475.45088770407045 -222.7256747821242
26660 216.13584077328545 -439.32843266797175 -223.1925918946863
26670 263.70117281621197 -485.8566968142712 -222.1555239980592
26680 248.2124483961283 -470.13616804513225 -221.92371964900394
26690 249.18570142903556 -472.5923473125444 -223.40664588350884
26700 220.89210624017383 -445.5069701156119 -224.6148638754381
26710 251.4544523974675 -475.2018490256604 -223.74739662819292
26720 242.88359635847797 -465.99091856065047 -223.1073222021725
26730 289.9322315735889 -513.3801614140305 -223.44792984044153
26740 251.58497215913656 -474.0732088341355 -222.48823667499897
26750 259.8005379546345 -482.6508998295899 -222.8503618749554
26760 238.92228151786364 -460.5323081660499 -221.61002664818628
26770 259.51041429607557 -480.79208287045003 -221.28166857437446
26780 248.0904922904092 -470.8827084662468 -222.7922161758376
26790 237.55104241758698 -459.68403414360245 -222.13299172601546
26800 257.2525468499868 -480.8228066633829 -223.5702598133961
26810 265.8023886400523 -489.42576321126637 -223.62337457121407
26820 240.72893156240562 -463.2427267666112 -222.5137952042056
26830 256.8315763061798 -479.6719195042987 -222.84034319811894
26840 252.02486595573998 -473.825918820576 -221.80105286483604
26850 262.1004325199371 -484.8878709170739 -222.78743839713678
26860 276.0176251840073 -498.4105881095776 -222.39296292557032
26870 239.60276331805053 -461.8799905981843 -222.27722728013376
26880 264.07039887522615 -485.96133993985273 -221.8909410646266
26890 271.92479031260615 -493.807423088027 -221.88263277542086
26900 244.1309984086852 -465.46129570873666 -221.33029730005146
26910 263.47980590997446 -485.6131613493482 -222.13335543937376
26920 253.61040085578043 -475.81676945782533 -222.2063686020449
26930 246.68582608695522 -469.6068212847296 -222.9209951977744
26940 251.92175332940658 -474.7392886048588 -222.81753527545223
26950 252.58718186505502 -474.8096363479947 -222.22245448293967
26960 258.29532525655725 -479.7054523299304 -221.41012707337313
26970 253.15311555029976 -475.03752446531956 -221.8844089150198
26980 262.2866605930318 -484.52192334573976 -222.23526275270797
26990 243.06237051836288 -465.11208271057717 -222.0497121922143
27000 261.27487701502787 -483.6544954720489 -222.37961845702102
27010 236.58375529269563 -459.69380278488933 -223.1100474921937
27020 242.02186738967947 -463.84205477731075 -221.82018738763128
27030 257.96378015691687 -481.7072665970102 -223.7434864400933
27040 270.51715175794226 -494.12013474882593 -223.60298299088367
27050 256.9769681692195 -479.892092229709 -222.91512406048952
27060 227.78005233773848 -452.1333853171777 -224.35333297943924
27070 251.8748817678913 -475.6030653024523 -223.728183534561
27080 239.2689514117138 -461.0235690270386 -221.7546176153248
27090 250.73793414948727 -473.74205064453463 -223.00411649504736
27100 239.50408953378752 -463.1450211138304 -223.6409315800429
27110 254.50357067406927 -477.0160826558866 -222.5125119818173
27120 252.62092972014273 -476.07361391617974 -223.452684196037
27130 239.97377858542816 -463.1288336308838 -223.1550550454556
27140 254.11732658567507 -476.9360088539581 -222.81868226828306
27150 232.90394893242507 -455.7014140475112 -222.79746511508614
27160 245.5452033572301 -468.36191967334236 -222.81671631611226
27170 242.10277237451606 -464.44981947502265 -222.3470471005066
27180 233.28749351450992 -456.84093858804323 -223.5534450735333
27190 235.3258109723719 -458.8296975974506 -223.5038866250787
27200 239.00634201825068 -461.5199011686012 -222.51355915035055
27210 258.10773380526604 -480.4050853820414 -222.29735157677538
27220 252.15699299832116 -474.91337948548573 -222.75638648716458
27230 240.08029121248097 -463.16135944919694 -223.08106823671596
27240 234.92422774542726 -458.0540693887414 -223.12984164331417
27250 215.80525694828222 -438.368560348917 -222.5633034006348
27260 237.0815341901245 -459.2741791811444 -222.1926449910199
27270 256.4780432384624 -480.0533523332959 -223.57530909483347
27280 241.40110056686902 -463.622106782134 -222.22100621526496
27290 250.0923928426572 -472.3541178524192 -222.26172500976202
27300 238.6973851859278 -460.9118692098956 -222.2144840239678
27310 267.7429942440736 -489.79150680437584 -222.04851256030224
27320 222.74775783128595 -445.1365726769427 -222.38881484565675
27330 253.5227475281016 -476.30496825664227 -222.78222072854066
27340 244.29854916344607 -467.31254341882715 -223.01399425538108
27350 252.59303913264375 -476.4720287247957 -223.87898959215192
27360 249.14671365947612 -472.2043136714833 -223.05760001200719
27370 241.91079075167391 -464.87952479310104 -222.96873404142713
27380 244.40815898041637 -466.91295933339296 -222.5048003529766
27390 251.31813410778034 -473.81983992012266 -222.50170581234232
27400 258.54671460156294 -480.93763115257354 -222.3909165510106
27410 241.8103497834057 -464.4086314082976 -222.59828162489188
27420 243.4238033052356 -465.58192799845654 -222.15812469322094
27430 263.47956043514677 -484.6467652511977 -221.1672048160509
27440 252.39408068359896 -474.16954866757084 -221.77546798397188
27450 232.40943440832882 -453.4980956133257 -221.08866120499687
27460 244.6935098115499 -466.8216983675054 -222.12818855595552
27470 243.34424888803687 -466.83282799142154 -223.48857910338467
27480 258.83817758192146 -481.62891436638165 -222.7907367844602
27490 237.91316012544746 -461.2383387280797 -223.32517860263226
27500 246.56795030773995 -468.99861141362936 -222.4306611058894
